1	85.2624	3.67969
2	86.9319	3.30339
3	88.4208	3.07584
4	89.7513	3.06991
5	90.5877	3.01878
6	92.1141	2.9451
7	92.9148	2.58575
8	94.3714	2.60151
9	95.368	2.42779
10	96.6627	2.35674
11	97.385	2.1757
12	98.1567	1.78305
13	98.7956	1.6005
14	99.5281	1.10506
15	99.6252	0.982774
16	99.7598	0.76532
17	99.8944	0.51828
18	100	0
19	100	0
20	100	0
21	100	0
22	100	0
23	100	0
24	100	0
25	100	0
26	100	0
27	100	0
28	100	0
29	100	0
30	100	0
31	100	0
32	100	0
33	100	0
34	100	0
35	100	0
36	100	0
37	100	0
38	100	0
39	100	0
40	100	0
41	100	0
42	100	0
43	100	0
44	100	0
45	100	0
46	100	0
47	100	0
48	100	0
49	100	0
50	85.8575	2.29687
51	89.1169	2.71543
52	92.5445	2.23456
53	95.9854	2.42139
54	98.0572	1.51666
55	99.3471	0.605231
56	99.7077	0.342783
57	99.849	0.191133
58	99.916	0.153776
59	99.9671	0.104573
60	99.9781	0.0867796
61	99.9927	0.0511571
62	99.9927	0.0511571
63	99.9927	0.0511571
64	99.9927	0.0511571
65	99.9927	0.0511571
66	99.9927	0.0511571
67	99.9927	0.0511571
68	99.9927	0.0511571
69	99.9927	0.0511571
70	99.9927	0.0511571
71	99.9927	0.0511571
72	99.9927	0.0511571
73	99.9927	0.0511571
74	99.9927	0.0511571
75	99.9927	0.0511571
76	99.9927	0.0511571
77	99.9927	0.0511571
78	99.9927	0.0511571
79	99.9927	0.0511571
80	99.9927	0.0511571
81	99.9927	0.0511571
82	99.9927	0.0511571
83	99.9927	0.0511571
84	99.9927	0.0511571
85	99.9927	0.0511571
86	99.9927	0.0511571
87	99.9927	0.0511571
88	99.9927	0.0511571
89	99.9927	0.0511571
90	99.9927	0.0511571
91	99.9927	0.0511571
92	99.9927	0.0511571
93	99.9927	0.0511571
94	99.9927	0.0511571
95	99.9927	0.0511571
96	99.9927	0.0511571
97	99.9927	0.0511571
98	99.9927	0.0511571
99	99.9927	0.0511571
100	0	0
101	0	0
102	0	0
103	0	0
104	0	0
105	0	0
106	0	0
107	0	0
108	0	0
109	0	0
110	0	0
111	0	0
112	0	0
113	0	0
114	0	0
115	0	0
116	0	0
117	0	0
118	0	0
119	0	0
120	0	0
121	0	0
122	0	0
123	0	0
124	0	0
125	0	0
126	0	0
127	0	0
128	0	0
129	0	0
130	0	0
131	0	0
132	0	0
133	0	0
134	0	0
135	0	0
136	0	0
137	0	0
138	0	0
139	0	0
140	0	0
141	0	0
142	0	0
143	0	0
144	0	0
145	0	0
146	0	0
147	0	0
148	0	0
149	0	0
150	0	0
151	0	0
152	0	0
153	0	0
154	0	0
155	0	0
156	0	0
157	0	0
158	0	0
159	0	0
160	0	0
161	0	0
162	0	0
163	0	0
164	0	0
165	0	0
166	0	0
167	0	0
